#separator:tab
#html:true
#tags column:9
ところだ	Sắp sửa	時刻は間もなく３じになるところだ。	Sắp sửa đến 3h rồi.			Diễn tả một hành động hay một sự thay đổi ở vào giai đoạn “ngay trước khi xảy ra”.	<div>V-る + ところだ</div><div>Lưu ý: ところだった Suýt nữa</div>	thoigian.diadiem
はもちろん	Đương nhiên	復習はもちろん予習もしなければなりません。	Ôn tập kiến thức đã học là chuyện đương nhiên rồi, ngoài ra còn phải chuẩn bị bài trước nữa.					menhdebosung
…も…ば…も	<div><div>Cũng, và .... cũng .... (Nếu ..., thì cũng ....).</div></div>	動物が好きな人もいれば、嫌いな人もいる。	Có người yêu mến động vật, nhưng cũng có người ghét.	彼は器用な男で料理もできれば裁縫もできる。	Anh ấy là một người đàn ông khéo tay, nấu nướng cũng biết, mà may vá cũng thạo.	…も…Vれば…も<br><br>Câu (1) đến (3) là trường hợp liệt kê những sự việc giống nhau, để nhấn mạnh. Còn các câu (4) và (5) thì liệt kê những sự việc tương phản.		menhdebosung
ついでに	Trong khi ...thì nhân tiện	パリの国際会議に出席するついでに、パリ大学の森先生をお訪ねしてみよう。	Nhận tiện việc tham gia hội nghị quốc tế ở Paris thì thử đến thăm thầy Mori ở trường Đại học Paris.					trangthaisonghanh
をこめて	sâu sắc	先生、ありがとうございました。私たちの感謝を込めてこの文集を作ります。	Chúng em xin cảm ơn thầy ạ. Chúng em làm tập lưu bút này với tình cảm biết ơn sâu sắc.			Chan chứa tình cảm		trangthaisonghanh
にしたがって	Sự thay đổi (A) kéo theo hệ quả (B)	警察の調べが進むにしたがって、次々と新しい疑問点が出てきた。	Cảnh sát cứ tiến hành điều tra thì các nghi vấn mới cũng liên tục phát sinh.					quanhetuongquan
につれて		時間がたつにつれてあの時のことを忘れてしまうから、今のうちに書いておこう。	Vì khi thời gian trôi qua thì những chuyện ngày đó cũng theo đó mà bị lãng quên mất nên bây giờ hãy ghi chép lại.			Sự thay đổi mức độ của A là nguyên nhân phát sinh/dẫn tới B		quanhetuongquan
ば～ほど	Càng ...càng	山は登れば登るほど、気温が低くなる。	Càng leo lên núi thì nhiệt độ càng thấp.					quanhetuongquan
ほど	Nếu ...thì càng	外国語は勉強する<b>ほど</b>難しくなる。	Càng học ngoại ngữ thì sẽ càng thấy khó.					quanhetuongquan
いっぽうだ	Chỉ tiếp tục (sự phát triển một chiều). Dần, ngày càng	これからは寒くなる一方です。風邪をひかないよう、お体を大切に。	Từ nay trời sẽ lạnh hẳn. Hãy giữ gìn sức khỏe kẻo bị cảm lạnh.	最近、パソコン通信の利用者は増える一方だ。	Gần đây, người dùng máy tính để trao đổi thông tin ngày càng tăng lên.	<div><div>Vる + 一方だ</div></div><div><br></div><div>Giống với ～ばかり, diễn tả xu hướng biến đổi theo một hướng nhất định nào đó. 〜ばかりだ và ～一方だ có thể dùng thay thế cho nhau.</div>		tientrinh
として	Với tư cách	私は前に１度観光客として日本に来たことがある。	Tôi đã từng đến Nhật 1 năm trước với tư cách là khách du lịch.	研究生としてこの大学で勉強している。	Tôi đang làm sinh viên dự bị ở trường đại học này.	<div>Dùng để nói về lập trường, tư cách, chủng loại, quan điểm, chức năng…. của đối tượng nào đó.</div>		diemnhin
にとって	Đối với	現代人にとって、ごみをどう処理するかは大きな問題です。	Đối với những người hiện đại, việc xử lí rác là cả một vấn đề.					diemnhin
わりには	Đối với (sử dụng khi xem xét tình huống)	私の母、年を取っている<b>わりには</b>新しいことに意欲的です。	Mẹ tôi dù đã lớn tuổi nhưng rất ham muốn thử những điều mới.					diemnhin
とおりに	Theo như (chỉ dẫn)	物事は自分の考えのとおりにはいかないものだ。	Mọi việc không diễn ra như chúng ta nghĩ.					tieuchuan.coso
ように	&nbsp;Như, đúng như (Cách nói mào đầu).	旅行の日程は次のように決まりました。	Chúng tôi đã quyết định lịch trình chuyến du lịch như sau.	あなたがおっしゃっていたように、彼は本当に素敵な方ですね。	Đúng như bạn nói, anh ta là một người thật sự tuyệt vời.	<div>Diễn tả sự việc trình bày phía sau thông nhất với sự việc trình bày phía trước hoặc những sự thật đã biết trước. Dùng để thông báo trước cho những trường hợp giải thích ở phía sau. Có thể thay thế bằng 「とおり」.</div>		tieuchuan.coso
を中心として	...là tiêu biểu	実行委員長の秋山君を中心として、文化際係は心を一つに準備をしています。	Được lãnh đạo bởi Chủ tịch Ủy ban Điều hành Akiyama-kun, Ban Văn hóa đang làm việc để chuẩn bị.					tieuchuan.coso
をもとにして	Dựa vào	ひらがなとカタカナは漢字をもとにして生まれたものである。	Chữ Hiragana và Katakana bắt nguồn từ Kanji.					tieuchuan.coso
たびに	Cứ mỗi lần, cứ mỗi khi ...thì lại ...	出張のたびにレポートを書かなければならない。	Mỗi lần đi công tác là phải viết báo cáo.					moiquanhehoung
によって	Theo	とれたみかんを大きさによって三つに分け、それぞれの箱に入れてください。	Cam đã hái thì phân ra làm 3 loại theo độ to nhỏ rồi bỏ vào từng giỏ.					moiquanhehoung
によっては	Tùy ...mà ...(khác nhau, thay đổi ...)	この地方ではよくお茶を飲む。人によっては１日２０杯も飲むそうだ。	Ở vùng này hay uống trà. Mỗi người mỗi khác nhưng mà có người uống tới 20 cốc một ngày.					moiquanhehoung
をきっかけ	Tranh thủ cơ hội	夏のハイキング<b>をきっかけ</b>に、私は山登りに興味を持つようになった。	Nhân chuyến leo núi lần này, sở thích leo núi thành hiện thực.	姉の結婚式<b>をきっかけ</b>に、新しいドレスを買った。	Tôi đã mua một cái váy mới nhân dịp lễ cưới của chị gái.	"<div><div>Diễn tả ý nghĩa ""nhân dịp, nhân cơ hội một sự việc xảy ra để làm ra gì đó"".<br></div></div>"	N + をきっかけに<br>N + をきっかけにして<br>N + をきっかけとして	moiquanhehoung
にかかわりなく	Bất chấp	田中さんは相手の都合<b>にかかわりなく</b>仕事を頼んで来るので本当に困る。	Tanaka bất chấp tình hình của mọi người, cứ đến nhờ việc, thực sự là rất phiền.					moiquanheloaitru
はべつとして	Không tính đến (trường hợp đặc biệt)	大都市<b>はべつとして</b>、各地の市八町では町お越しの計画を進めている。	Chưa kể tới thành phố lớn, các thành phố cũng đang phát triển vượt kế hoạch.					moiquanheloaitru
とか～とか	Nào là ...nào là ...	科目の中では私は数学<b>とか</b>物理<b>とか</b>の理科系の科目が好きです。	Trong các một học, tôi thích các môn tự nhiên như toán này, vật lý này.					duaviditieubieu
にしても～にしても	Dù là ...dù là ...	リンさん<b>にしても</b>カンさん<b>にしても</b>、このクラスの男の人はみんな背が高い。	Các bạn nam lớp này rất cao, Rin này, Kan này…					duaviditieubieu
くらいで	Như là (đưa ra tiêu chuẩn)	１泊旅行だから、持ち物は下着<b>ぐらいで</b>大乗日です。	Vì chỉ đi 1 ngày đêm, hành lý mang theo chỉ như là đồ lót					nhanmanh
こそ	Chính	今年<b>こそ</b>大学に入れるよう、勉強します。	Chính năm nay mới cần cố gắng học để vào đại học.					nhanmanh
さえ	<div><div>Đến cả, thậm chí, ngay cả….</div></div>	雨さえ降らなければ、花火ができる。	Vẫn sẽ bắn pháo hoa kể cả trời có mưa.	あなたのご都合さえよければ今度の日曜日のコンサートのチケットを買っておきます。	Chỉ cần anh có thể đi được thì em sẽ mua sẵn vé cho buổi hòa nhạc.	Lấy ví dụ tiêu biểu nhất để diễn đạt tính chất đương nhiên những vấn đề khác ( mức độ thấp hơn). Đưa ra giả thiết về một trường hợp( thấp nhất, xấu nhất,…) có thể xảy ra…	<div>Chức năng ngữ pháp giống như trợ động từ も. N + &nbsp;さえ</div>	nhanmanh
など	Như là (kể ra ví dụ)	部屋の掃除など面倒だなあ。	Những việc như là dọn nhà thật là phiền toái.					nhanmanh
なんか	Như là (đưa ra ví dụ một cách chê bai)	お酒はワイン<b>なんか</b>好きで、よく飲んでいます。	Nói về rượu, thì tôi thích rượu vang chẳng hạn và thường hay uống.	食料品<b>なんか</b>は近くの店で買うことができます。	Thực phẩm chẳng hạn, có thể mua ở cửa hàng gần đây.	Dùng để nêu một vật chủ yếu trong số nhiều vật, làm ví dụ. Cách nói này mang hàm ý rằng “ngoài ra cũng có những vật giống như vậy”.&nbsp;	Đây là cách nói thô của「など」 , và được dùng trong văn nói. N + なんか + N&nbsp;	nhanmanh
なんて	Như là (đưa ra ví dụ một cách chê bai)	そんな馬鹿げた話なんて、だれも信じませんよ。	Chuyện điên rồi như thế, ai mà tin.	あの人の言うことなんて、嘘に決まっています。	Những lời người ấy nói. nhất định là dóc rồi.	"Dùng để nêu lên làm chủ đề kèm theo ý khinh thị rằng ""đó là điều điên rồ"", ""đó là chuyện tầm phào"". Đây là cách nói thô trong văn nói."	N + なんて	nhanmanh
まで	<div><div>Thậm chí, đến cả</div></div>	会ったことがない人にまで年賀状を出した。	Tôi đã gửi thiệp chúc mừng năm mới đến cả những người chưa từng gặp.	近頃は子どもばかりか、いい年をした大人までマンガを読んでいる。	Gần đây đâu chỉ con nít, mà cả người lớn hẳn hoi cũng đọc truyện tranh.	Đề cập đến những sự việc, phạm vi ngoài ý nghĩ…	N + まで	nhanmanh
ことになる	Vậy là, kết luận là	この事故でけがをした人は、女性３人、男性４人の合わせて７人ということになる。	Những người đã bị thương trong vụ tai nạn thì có 3 nữ, 4 nam, tổng cộng là 7 người.					quyetdinh.ketluan
たところ	Khi	留学について父に相談してみたところ、喜んで賛成してくれた。	Tôi vừa thử trao đổi với bố về việc đi du học mà bố đã vui vẻ tán thành ý kiến của tôi.					quyetdinh.ketluan
っけ	Á, hả (dùng để xác nhận)	「英語の試験は５番教室だっけ」「８番じゃない。？」	Thi tiếng Anh ở phòng 5 á? Không phải phòng 8 à?					quyetdinh.ketluan
